Date Raw;Date Parsed;Sales Count;Volume;Volume USD;Cummulative Volume;Cummulative Volume USD
1521936000000;03/25/2018;10;3.794227211888227;1971.0459999999998;3.794227211888227;1971.0459999999998
1522022400000;03/26/2018;12;6.807713356481481;3535.7750000000005;10.60194056836971;5506.821
1522108800000;03/27/2018;13;3.8175707908950622;1861.2179999999998;14.41951135926477;7368.039
1522195200000;03/28/2018;5;3.4187406944444443;1535.193;17.838252053709216;8903.232
1522281600000;03/29/2018;3;1.446424537037037;642.139;19.28467659074625;9545.371
1522368000000;03/30/2018;12;10.03548130050505;3866.942;29.3201578912513;13412.312999999998
1522454400000;03/31/2018;17;8.159991856812171;3225.859;37.48014974806347;16638.172
1522540800000;04/01/2018;2;1.0089938271604937;399.356;38.48914357522396;17037.528
1522627200000;04/02/2018;12;2.59454294808201;983.6560000000001;41.08368652330597;18021.183999999997
1522713600000;04/03/2018;6;1.3370745466820988;514.5409999999999;42.42076106998807;18535.725
1522800000000;04/04/2018;4;0.6766453455687831;281.293;43.09740641555685;18817.018
1522886400000;04/05/2018;2;1.1947627314814815;454.346;44.29216914703833;19271.364
1522972800000;04/06/2018;18;7.280468039021164;2799.08;51.572637186059495;22070.444000000003
1523059200000;04/07/2018;7;1.8912685185185185;699.607;53.46390570457801;22770.051000000003
1523145600000;04/08/2018;15;6.4955092231591705;2490.6779999999994;59.95941492773718;25260.729000000003
1523232000000;04/09/2018;11;6.4842759259259255;2574.139;66.4436908536631;27834.868000000002
1523318400000;04/10/2018;8;2.3194330246913584;924.9269999999999;68.76312387835446;28759.795000000002
1523404800000;04/11/2018;4;11.02;4547.836;79.78312387835446;33307.631
1523491200000;04/12/2018;2;0.31623234126984123;135.15300000000002;80.0993562196243;33442.784
1523577600000;04/13/2018;5;3.6863298941798943;1801.162;83.78568611380419;35243.945999999996
1523664000000;04/14/2018;4;3.4634351851851854;1693.5919999999999;87.24912129898938;36937.53799999999
1523750400000;04/15/2018;8;3.032784308862434;1501.569;90.28190560785181;38439.106999999996
1523836800000;04/16/2018;16;6.537702240410052;3435.742;96.81960784826187;41874.848999999995
1523923200000;04/17/2018;4;2.153373842592593;1091.9989999999998;98.97298169085445;42966.848
1524009600000;04/18/2018;1;0.62;309.05;99.59298169085446;43275.898
1524096000000;04/19/2018;2;2.4973366174768517;1292.058;102.0903183083313;44567.956
1524182400000;04/20/2018;3;2.2179944023569025;1256.255;104.30831271068821;45824.210999999996
1524268800000;04/21/2018;6;1.6700113425925927;985.761;105.9783240532808;46809.971999999994
1524355200000;04/22/2018;1;0.2;120.052;106.1783240532808;46930.024
1524441600000;04/23/2018;6;5.606313811728395;3460.231;111.7846378650092;50390.255
1524528000000;04/24/2018;3;1.515;964.096;113.2996378650092;51354.350999999995
1524614400000;04/25/2018;5;1.8402808217592592;1297.449;115.13991868676847;52651.799999999996
1524700800000;04/26/2018;2;0.7350277777777778;451.10699999999997;115.87494646454624;53102.90699999999
1524787200000;04/27/2018;0;0;0;115.87494646454624;53102.90699999999
1524873600000;04/28/2018;1;0.46101967592592596;295.972;116.33596614047217;53398.87899999999
1524960000000;04/29/2018;1;0.17;114.341;116.50596614047217;53513.219999999994
1525046400000;04/30/2018;1;0.268;182.272;116.77396614047217;53695.49199999999
1525132800000;05/01/2018;3;1.4871770450279047;985.6000000000001;118.26114318550007;54681.09199999999
1525219200000;05/02/2018;2;0.38799731503678336;258.106;118.64914050053686;54939.19799999999
1525305600000;05/03/2018;4;1.0254224669312169;693.753;119.67456296746808;55632.95099999999
1525392000000;05/04/2018;10;9.705920412808641;7584.456;129.38048338027673;63217.406999999985
1525478400000;05/05/2018;12;2.183482629122273;1698.551;131.563966009399;64915.957999999984
1525564800000;05/06/2018;19;4.614189853395062;3723.9600000000005;136.17815586279406;68639.91799999999
1525651200000;05/07/2018;24;7.959188927469136;6255.069;144.1373447902632;74894.987
1525737600000;05/08/2018;9;1.8614132837301587;1393.85;145.99875807399337;76288.837
1525824000000;05/09/2018;22;6.967502673611111;5186.084999999999;152.96626074760448;81474.92199999999
1525910400000;05/10/2018;6;1.5394486111111112;1144.796;154.5057093587156;82619.718
1525996800000;05/11/2018;6;0.6287703703703704;451.08799999999997;155.13447972908597;83070.806
1526083200000;05/12/2018;5;0.8776392746913579;592.664;156.01211900377731;83663.47
1526169600000;05/13/2018;4;0.575077662037037;392.87699999999995;156.58719666581436;84056.347
1526256000000;05/14/2018;7;1.0326020833333334;750.5700000000002;157.6197987491477;84806.917
1526342400000;05/15/2018;6;1.07371796875;781.455;158.6935167178977;85588.372
1526428800000;05/16/2018;6;1.318691159611993;927.246;160.0122078775097;86515.618
1526515200000;05/17/2018;9;1.191096388888889;836.688;161.2033042663986;87352.306
1526601600000;05/18/2018;0;0;0;161.2033042663986;87352.306
1526688000000;05/19/2018;4;0.6020048611111111;413.104;161.8053091275097;87765.41
1526774400000;05/20/2018;5;1.244417476851852;853.479;163.04972660436155;88618.88900000001
1526860800000;05/21/2018;6;1.2171916377314813;856.677;164.26691824209303;89475.566
1526947200000;05/22/2018;21;3.8039513888888887;2620.5920000000006;168.07086963098192;92096.15800000001
1527033600000;05/23/2018;8;1.5450000000000002;990.5000000000001;169.6158696309819;93086.65800000001
1527120000000;05/24/2018;8;1.2001631172839504;697.5830000000001;170.81603274826585;93784.24100000001
1527206400000;05/25/2018;11;3.9472313673941803;2359.847;174.76326411566004;96144.088
1527292800000;05/26/2018;3;0.4673125771604938;272.10699999999997;175.23057669282053;96416.195
